PortSkey,PortName,Latitude,Longitude
5569,Fonnes,60.816667,4.966667
5572,Havneby,55.133333,8.516667
5577,Jianbi,0,0
5581,Lyon,45.766667,4.833333
5588,Barrow upon Humber,53.683333,-0.383333
5604,Chu Lai,15.4,108.7
5605,Chu Lai - Truong Hai,15.4,108.7
5606,Vicksburg,42.116667,-85.516667
5608,FPSO 'Norne',66,7.983333
5612,Karasu,41.066667,30.783333
5620,Vukovar,45.35,19
5627,Asuncion,-25.266667,-57.666667
5629,Santa Maria de Sardoura,41.05,-8.283333
5630,Cockatoo Island,-16.1,123.616667
5642,Jelsa,59.333333,6.016667
5645,Tanjung Setapa,1.366667,104.116667
5646,Santa Cruz de Mara,10.783333,-71.666667
5647,Yawata,33.878334,130.804993
5649,Benchamas Terminal,10.516667,101.316667
5651,Mgarr Harbour,36.016667,14.283333
5654,Wijnegem,51.233333,4.533333
5657,Melaka,2.188333,102.103333
5658,Morro Jable,28.05,-14.333333
5660,Dai Hung Offshore Terminal,8.475,108.69
5661,Matouzhen,0,0
5669,Lakselv,60.383333,5.3
5672,Vung Ro,12.85,109.416667
5673,Meredosia,39.833333,-90.566667
5675,Lalang Marine Terminal,1.195,102.216667
5676,Belanak Field Terminal,4.166667,106.233333
5678,Su Tu Den Offshore Terminal,10.416667,108.4
5681,Bayah,-6.916667,106.25
5683,Bouri,33.871666,12.67
5689,Balingasag,8.75,124.783333
5691,Naxos,37.1,25.383333
5692,Samothraki,40.483333,25.516667
5696,Al Shuqaiq,25.483333,49.6
5697,Mertert,49.7,6.483333
5698,Amrun,-12.916667,141.616667
5702,Boke,10.933333,-14.3
5703,Dapilon,10.933333,-14.3
5704,Katougouma,10.933333,-14.3
5705,Autoport,40.716667,29.866667
5706,Gavrio,37.882153,24.731949
5709,Futong,0.816667,102.4
5711,Sami,38.25,20.65
5714,Xiuyu,24.433333,119.016667
5715,Koromacno,44.966667,14.116667
5725,Port Roatan,16.3,-86.55
5727,Gaoming,22.883333,112.833333
5728,Nanhai,23.016667,113.15
5729,Sanshui,23.166667,112.866667
5730,Shunde,22.833333,113.25
5731,Bruichladdich,55.766667,-6.366667
5732,Cendor Marine Terminal,5.566667,104.55
5737,FPSO Saxi Batuque,-6.316667,11.216667
5740,Kuala Tungkal,-0.815,103.455002
5742,Niquero,20.05,-77.583333
5745,Skipavika,60.85,5.033333
5749,Samcheok,37.433333,129.183333
5750,Strait of Canso Port,45.572166,-61.348835
5753,Mangkajang,2.133333,117.733333
5755,Chittagong,22.308332,91.805
5756,Panjin,41.116667,122.05
5757,Little San Salvador,24.583333,-75.916667
5792,Mahachai,13.583333,100.3
5793,Samut Sakhon,13.583333,100.3
5794,Anchorage,61.224998,-149.948334
5799,Lekki,6.45,3.1
5800,Aewol,33.45,126.316667
5801,Payra Sea Port,21.933333,90.266667
5803,Olviya,46.833333,31.95
5804,Pivdenny,46.615002,31.02
5805,Salomague,17.783333,120.416667
5809,Bandar Ganaveh,30.45,50.833333
5816,Tanah Kuning,2.616667,117.783333
5819,Bandar Dayyer,27.833333,51.933333
5824,Taipingwan,37.266667,119.833333
5825,Foyle Port,55.0425,-7.263333
5827,Yangtze River,0,0
5832,Luka Koper,45.558334,13.733334
5835,St Louis,38.616667,-90.183333
5840,Larymna,38.566667,23.283333
5841,Port-Daniel-Gascons,48.166667,-64.916667
5842,Millingen aan de Rijn,51.866667,6.05
5843,Castaway Cay,26.083333,-77.533333
5844,Gorda Cay,26.083333,-77.533333
5845,Mestghanem,35.935833,0.075
5848,Puerto Punta Chungo,-31.866667,-71.5
5849,Alofi,-19.05,-169.916667
5860,Yuzhno-Kurilsk,44.033333,145.85
5861,Jossingfjord,58.316667,6.35
5882,Siziman,50.716667,140.416667
5883,Perawang,0.633333,101.616667
1000383,Nowy Port,54.24,18.18
